"{""id"": ""bpTit1"", ""name"": ""Title"", ""field_type"": 0, ""type_options"": {""0"": {""data"": """"}}, ""is_primary"": true}","{""id"": ""bpViw1"", ""name"": ""Views"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpCmt1"", ""name"": ""Comments"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpPub1"", ""name"": ""Published"", ""field_type"": 5, ""type_options"": {""5"": {}}, ""is_primary"": false}","{""id"": ""bpDat1"", ""name"": ""Publish Date"", ""field_type"": 2, ""type_options"": {""2"": {""date_format"": 3, ""time_format"": 1, ""timezone_id"": """"}}, ""is_primary"": false}","{""id"": ""bpCat1"", ""name"": ""Category"", ""field_type"": 3, ""type_options"": {""3"": {""content"": ""{\""options\"": [{\""id\"": \""tech\"", \""name\"": \""Technology\"", \""color\"": \""Blue\""}, {\""id\"": \""biz1\"", \""name\"": \""Business\"", \""color\"": \""Green\""}, {\""id\"": \""dsgn\"", \""name\"": \""Design\"", \""color\"": \""Orange\""}, {\""id\"": \""mkt1\"", \""name\"": \""Marketing\"", \""color\"": \""Purple\""}, {\""id\"": \""eng1\"", \""name\"": \""Engineering\"", \""color\"": \""Yellow\""}, {\""id\"": \""prd1\"", \""name\"": \""Product\"", \""color\"": \""Pink\""}, {\""id\"": \""cult\"", \""name\"": \""Culture\"", \""color\"": \""LightPink\""}, {\""id\"": \""tutr\"", \""name\"": \""Tutorial\"", \""color\"": \""Aqua\""}], \""disable_color\"": false}""}}, ""is_primary"": false}","{""id"": ""bpAuI1"", ""name"": ""Author Index"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpLMd1"", ""name"": ""Last modified"", ""field_type"": 8, ""type_options"": {""8"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}","{""id"": ""bpCAt1"", ""name"": ""Created at"", ""field_type"": 9, ""type_options"": {""9"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}"
"{""data"": ""Introduction to Serverless"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 0}","{""data"": ""3679"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 1}","{""data"": ""44"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 5}","{""data"": ""1705075200"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 3}","{""data"": ""181"", ""created_at"": 1700021850, ""last_modified"": 1700021850, ""field_type"": 1}","{""data"": ""1700021850"", ""field_type"": 8}","{""data"": ""1700021850"", ""field_type"": 9}"
"{""data"": ""The Ultimate Content Strategy Checklist"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 0}","{""data"": ""396"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 5}","{""data"": ""1698163200"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 3}","{""data"": ""166"", ""created_at"": 1700021900, ""last_modified"": 1700021900, ""field_type"": 1}","{""data"": ""1700021900"", ""field_type"": 8}","{""data"": ""1700021900"", ""field_type"": 9}"
"{""data"": ""20 Ways to Improve Your DevOps"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 0}","{""data"": ""24687"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 1}","{""data"": ""427"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 5}","{""data"": ""1721232000"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 3}","{""data"": ""186"", ""created_at"": 1700021950, ""last_modified"": 1700021950, ""field_type"": 1}","{""data"": ""1700021950"", ""field_type"": 8}","{""data"": ""1700021950"", ""field_type"": 9}"
"{""data"": ""How to Build Rust in 2023"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 0}","{""data"": ""48309"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 1}","{""data"": ""712"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 5}","{""data"": ""1716998400"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 3}","{""data"": ""41"", ""created_at"": 1700022000, ""last_modified"": 1700022000, ""field_type"": 1}","{""data"": ""1700022000"", ""field_type"": 8}","{""data"": ""1700022000"", ""field_type"": 9}"
"{""data"": ""Understanding Team Management: A Deep Dive"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 0}","{""data"": ""2938"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 1}","{""data"": ""29"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 5}","{""data"": ""1727625600"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 3}","{""data"": ""25"", ""created_at"": 1700022050, ""last_modified"": 1700022050, ""field_type"": 1}","{""data"": ""1700022050"", ""field_type"": 8}","{""data"": ""1700022050"", ""field_type"": 9}"
"{""data"": ""Advanced Agile Techniques"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 0}","{""data"": ""1371"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 1}","{""data"": ""7"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 5}","{""data"": ""1673625600"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 3}","{""data"": ""71"", ""created_at"": 1700022100, ""last_modified"": 1700022100, ""field_type"": 1}","{""data"": ""1700022100"", ""field_type"": 8}","{""data"": ""1700022100"", ""field_type"": 9}"
"{""data"": ""7 Ways to Improve Your GraphQL"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 0}","{""data"": ""299"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 1}","{""data"": ""8"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 5}","{""data"": ""1699200000"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 3}","{""data"": ""64"", ""created_at"": 1700022150, ""last_modified"": 1700022150, ""field_type"": 1}","{""data"": ""1700022150"", ""field_type"": 8}","{""data"": ""1700022150"", ""field_type"": 9}"
"{""data"": ""The Future of Content Strategy"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 0}","{""data"": ""17335"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 1}","{""data"": ""301"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 5}","{""data"": ""1729958400"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 3}","{""data"": ""118"", ""created_at"": 1700022200, ""last_modified"": 1700022200, ""field_type"": 1}","{""data"": ""1700022200"", ""field_type"": 8}","{""data"": ""1700022200"", ""field_type"": 9}"
"{""data"": ""Lessons Learned from Cloud Computing"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 0}","{""data"": ""678"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 5}","{""data"": ""1715356800"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 3}","{""data"": ""51"", ""created_at"": 1700022250, ""last_modified"": 1700022250, ""field_type"": 1}","{""data"": ""1700022250"", ""field_type"": 8}","{""data"": ""1700022250"", ""field_type"": 9}"
"{""data"": ""Lessons Learned from Mobile Development"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 0}","{""data"": ""76"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 1}","{""data"": ""0"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 5}","{""data"": ""1709222400"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 3}","{""data"": ""118"", ""created_at"": 1700022300, ""last_modified"": 1700022300, ""field_type"": 1}","{""data"": ""1700022300"", ""field_type"": 8}","{""data"": ""1700022300"", ""field_type"": 9}"
"{""data"": ""How to Build Content Strategy in 2024"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 0}","{""data"": ""31193"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 1}","{""data"": ""329"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 5}","{""data"": ""1719158400"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 3}","{""data"": ""129"", ""created_at"": 1700022350, ""last_modified"": 1700022350, ""field_type"": 1}","{""data"": ""1700022350"", ""field_type"": 8}","{""data"": ""1700022350"", ""field_type"": 9}"
"{""data"": ""Advanced Data Analytics Techniques"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 0}","{""data"": ""4377"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 1}","{""data"": ""20"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 5}","{""data"": ""1674316800"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 3}","{""data"": ""114"", ""created_at"": 1700022400, ""last_modified"": 1700022400, ""field_type"": 1}","{""data"": ""1700022400"", ""field_type"": 8}","{""data"": ""1700022400"", ""field_type"": 9}"
"{""data"": ""Building a UX Design Strategy"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 0}","{""data"": ""400"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 5}","{""data"": ""1706976000"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 3}","{""data"": ""201"", ""created_at"": 1700022450, ""last_modified"": 1700022450, ""field_type"": 1}","{""data"": ""1700022450"", ""field_type"": 8}","{""data"": ""1700022450"", ""field_type"": 9}"
"{""data"": ""Building a Scrum Strategy"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 0}","{""data"": ""4455"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 1}","{""data"": ""16"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 5}","{""data"": ""1681401600"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 3}","{""data"": ""66"", ""created_at"": 1700022500, ""last_modified"": 1700022500, ""field_type"": 1}","{""data"": ""1700022500"", ""field_type"": 8}","{""data"": ""1700022500"", ""field_type"": 9}"
"{""data"": ""Mastering Content Strategy for Beginners"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 0}","{""data"": ""2636"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 1}","{""data"": ""20"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 5}","{""data"": ""1678118400"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 3}","{""data"": ""100"", ""created_at"": 1700022550, ""last_modified"": 1700022550, ""field_type"": 1}","{""data"": ""1700022550"", ""field_type"": 8}","{""data"": ""1700022550"", ""field_type"": 9}"
"{""data"": ""How Leadership Changed Our Team"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 0}","{""data"": ""3287"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 1}","{""data"": ""48"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 5}","{""data"": ""1685808000"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 3}","{""data"": ""48"", ""created_at"": 1700022600, ""last_modified"": 1700022600, ""field_type"": 1}","{""data"": ""1700022600"", ""field_type"": 8}","{""data"": ""1700022600"", ""field_type"": 9}"
"{""data"": ""The Complete Guide to Leadership"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 0}","{""data"": ""4244"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 1}","{""data"": ""79"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 5}","{""data"": ""1722182400"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 3}","{""data"": ""184"", ""created_at"": 1700022650, ""last_modified"": 1700022650, ""field_type"": 1}","{""data"": ""1700022650"", ""field_type"": 8}","{""data"": ""1700022650"", ""field_type"": 9}"
"{""data"": ""UX Design Architecture Explained"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 0}","{""data"": ""2893"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 1}","{""data"": ""51"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 5}","{""data"": ""1686067200"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 3}","{""data"": ""67"", ""created_at"": 1700022700, ""last_modified"": 1700022700, ""field_type"": 1}","{""data"": ""1700022700"", ""field_type"": 8}","{""data"": ""1700022700"", ""field_type"": 9}"
"{""data"": ""Understanding UX Design: A Deep Dive"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 0}","{""data"": ""553"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 1}","{""data"": ""13"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 5}","{""data"": ""1680019200"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 3}","{""data"": ""69"", ""created_at"": 1700022750, ""last_modified"": 1700022750, ""field_type"": 1}","{""data"": ""1700022750"", ""field_type"": 8}","{""data"": ""1700022750"", ""field_type"": 9}"
"{""data"": ""Building a Sales Strategy"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 0}","{""data"": ""39711"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 1}","{""data"": ""359"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 5}","{""data"": ""1709049600"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 3}","{""data"": ""171"", ""created_at"": 1700022800, ""last_modified"": 1700022800, ""field_type"": 1}","{""data"": ""1700022800"", ""field_type"": 8}","{""data"": ""1700022800"", ""field_type"": 9}"
"{""data"": ""Microservices: What You Need to Know"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 0}","{""data"": ""417"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 1}","{""data"": ""3"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 5}","{""data"": ""1708012800"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 3}","{""data"": ""173"", ""created_at"": 1700022850, ""last_modified"": 1700022850, ""field_type"": 1}","{""data"": ""1700022850"", ""field_type"": 8}","{""data"": ""1700022850"", ""field_type"": 9}"
"{""data"": ""Machine Learning Tips and Tricks"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 0}","{""data"": ""344"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 1}","{""data"": ""4"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 5}","{""data"": ""1700236800"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 3}","{""data"": ""144"", ""created_at"": 1700022900, ""last_modified"": 1700022900, ""field_type"": 1}","{""data"": ""1700022900"", ""field_type"": 8}","{""data"": ""1700022900"", ""field_type"": 9}"
"{""data"": ""TypeScript vs DevOps: Which is Better?"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 0}","{""data"": ""2180"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 1}","{""data"": ""47"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 5}","{""data"": ""1689955200"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 3}","{""data"": ""71"", ""created_at"": 1700022950, ""last_modified"": 1700022950, ""field_type"": 1}","{""data"": ""1700022950"", ""field_type"": 8}","{""data"": ""1700022950"", ""field_type"": 9}"
"{""data"": ""Mastering Microservices for Beginners"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 0}","{""data"": ""316"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 1}","{""data"": ""10"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 5}","{""data"": ""1718553600"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 3}","{""data"": ""11"", ""created_at"": 1700023000, ""last_modified"": 1700023000, ""field_type"": 1}","{""data"": ""1700023000"", ""field_type"": 8}","{""data"": ""1700023000"", ""field_type"": 9}"
"{""data"": ""Leadership Architecture Explained"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 0}","{""data"": ""205"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 5}","{""data"": ""1695398400"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 3}","{""data"": ""149"", ""created_at"": 1700023050, ""last_modified"": 1700023050, ""field_type"": 1}","{""data"": ""1700023050"", ""field_type"": 8}","{""data"": ""1700023050"", ""field_type"": 9}"
"{""data"": ""Data Analytics vs Mobile Development: Which is Better?"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 0}","{""data"": ""542"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 1}","{""data"": ""7"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 5}","{""data"": ""1703433600"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 3}","{""data"": ""146"", ""created_at"": 1700023100, ""last_modified"": 1700023100, ""field_type"": 1}","{""data"": ""1700023100"", ""field_type"": 8}","{""data"": ""1700023100"", ""field_type"": 9}"
"{""data"": ""Why REST APIs Matters for Your Business"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 0}","{""data"": ""3185"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 1}","{""data"": ""35"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 5}","{""data"": ""1712678400"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 3}","{""data"": ""46"", ""created_at"": 1700023150, ""last_modified"": 1700023150, ""field_type"": 1}","{""data"": ""1700023150"", ""field_type"": 8}","{""data"": ""1700023150"", ""field_type"": 9}"
"{""data"": ""Why We Chose Company Culture"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 0}","{""data"": ""2259"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 1}","{""data"": ""27"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 5}","{""data"": ""1724515200"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 3}","{""data"": ""133"", ""created_at"": 1700023200, ""last_modified"": 1700023200, ""field_type"": 1}","{""data"": ""1700023200"", ""field_type"": 8}","{""data"": ""1700023200"", ""field_type"": 9}"
